entity_id,state,last_changed
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7073364257812,2026-03-19T20:33:47.832Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5766220092773,2026-03-19T20:33:50.852Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8995590209961,2026-03-19T20:33:53.876Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6610412597656,2026-03-19T20:33:56.884Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5647277832031,2026-03-19T20:33:59.909Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.575798034668,2026-03-19T20:34:02.927Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8200759887695,2026-03-19T20:34:05.943Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.976921081543,2026-03-19T20:34:08.964Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.017162322998,2026-03-19T20:34:11.980Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.0657424926758,2026-03-19T20:34:15.009Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8490447998047,2026-03-19T20:34:18.022Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9175720214844,2026-03-19T20:34:21.047Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6712112426758,2026-03-19T20:34:24.057Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.309455871582,2026-03-19T20:34:27.092Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7190856933594,2026-03-19T20:34:30.103Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7288513183594,2026-03-19T20:34:33.132Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.292236328125,2026-03-19T20:34:36.141Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3573455810547,2026-03-19T20:34:39.184Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.2591934204102,2026-03-19T20:34:42.185Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4942779541016,2026-03-19T20:34:45.219Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.2730407714844,2026-03-19T20:34:48.351Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.1915283203125,2026-03-19T20:34:51.260Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5215187072754,2026-03-19T20:34:54.267Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.2198829650879,2026-03-19T20:34:57.301Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8503189086914,2026-03-19T20:35:01.335Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7795600891113,2026-03-19T20:35:03.342Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4224319458008,2026-03-19T20:35:07.395Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.3767852783203,2026-03-19T20:35:09.383Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6039924621582,2026-03-19T20:35:12.389Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9132919311523,2026-03-19T20:35:15.423Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.1127624511719,2026-03-19T20:35:18.437Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.1352920532227,2026-03-19T20:35:21.450Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.1293411254883,2026-03-19T20:35:24.486Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4525909423828,2026-03-19T20:35:27.509Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4739608764648,2026-03-19T20:35:30.514Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.1889266967773,2026-03-19T20:35:33.548Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.2869873046875,2026-03-19T20:35:36.564Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.269172668457,2026-03-19T20:35:39.589Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3397064208984,2026-03-19T20:35:42.601Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3187561035156,2026-03-19T20:35:45.636Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3979377746582,2026-03-19T20:35:48.640Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.492073059082,2026-03-19T20:35:51.683Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5347633361816,2026-03-19T20:35:54.753Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.554744720459,2026-03-19T20:35:57.686Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6042404174805,2026-03-19T20:36:00.701Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8952484130859,2026-03-19T20:36:03.718Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.956169128418,2026-03-19T20:36:06.745Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9167022705078,2026-03-19T20:36:09.764Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8465118408203,2026-03-19T20:36:12.786Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7921752929688,2026-03-19T20:36:15.791Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7439727783203,2026-03-19T20:36:18.809Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.606201171875,2026-03-19T20:36:21.842Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8680114746094,2026-03-19T20:36:24.867Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.804817199707,2026-03-19T20:36:27.886Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8585205078125,2026-03-19T20:36:30.905Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9101982116699,2026-03-19T20:36:33.909Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8891220092773,2026-03-19T20:36:36.939Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9552574157715,2026-03-19T20:36:39.952Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7412261962891,2026-03-19T20:36:42.986Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4529266357422,2026-03-19T20:36:45.999Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4727668762207,2026-03-19T20:36:49.020Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5347900390625,2026-03-19T20:36:52.043Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7866973876953,2026-03-19T20:36:55.075Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7869033813477,2026-03-19T20:36:58.083Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8216171264648,2026-03-19T20:37:01.112Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8958129882812,2026-03-19T20:37:04.133Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8247833251953,2026-03-19T20:37:07.159Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4892883300781,2026-03-19T20:37:10.237Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4667930603027,2026-03-19T20:37:13.196Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7153930664062,2026-03-19T20:37:16.217Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6015930175781,2026-03-19T20:37:19.536Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3526992797852,2026-03-19T20:37:22.257Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3876495361328,2026-03-19T20:37:25.277Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3357048034668,2026-03-19T20:37:28.292Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5030212402344,2026-03-19T20:37:31.310Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3255081176758,2026-03-19T20:37:34.326Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3588638305664,2026-03-19T20:37:37.354Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4160270690918,2026-03-19T20:37:40.373Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4233894348145,2026-03-19T20:37:43.393Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4060668945312,2026-03-19T20:37:46.413Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3810806274414,2026-03-19T20:37:49.434Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4596252441406,2026-03-19T20:37:52.444Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.37548828125,2026-03-19T20:37:55.478Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3908157348633,2026-03-19T20:37:58.490Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.373161315918,2026-03-19T20:38:01.517Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3503494262695,2026-03-19T20:38:04.529Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3768692016602,2026-03-19T20:38:07.565Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3006820678711,2026-03-19T20:38:10.571Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3104553222656,2026-03-19T20:38:13.601Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6488418579102,2026-03-19T20:38:16.617Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8801689147949,2026-03-19T20:38:19.642Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8422164916992,2026-03-19T20:38:22.653Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8565444946289,2026-03-19T20:38:25.689Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9344024658203,2026-03-19T20:38:28.693Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9325180053711,2026-03-19T20:38:31.732Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9360198974609,2026-03-19T20:38:34.735Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8090591430664,2026-03-19T20:38:37.767Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6163902282715,2026-03-19T20:38:40.774Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6441955566406,2026-03-19T20:38:43.811Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.520378112793,2026-03-19T20:38:46.819Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8365173339844,2026-03-19T20:38:49.825Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5727996826172,2026-03-19T20:38:52.855Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6968650817871,2026-03-19T20:38:55.896Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8139801025391,2026-03-19T20:38:58.897Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6953506469727,2026-03-19T20:39:01.908Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.504768371582,2026-03-19T20:39:04.946Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3261642456055,2026-03-19T20:39:07.978Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6275024414062,2026-03-19T20:39:10.977Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.792594909668,2026-03-19T20:39:14.022Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.0154342651367,2026-03-19T20:39:18.067Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.654052734375,2026-03-19T20:39:20.059Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.0459518432617,2026-03-19T20:39:23.067Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8476104736328,2026-03-19T20:39:26.103Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.0162467956543,2026-03-19T20:39:29.108Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8066520690918,2026-03-19T20:39:32.145Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6168060302734,2026-03-19T20:39:35.144Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3782386779785,2026-03-19T20:39:38.186Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7005386352539,2026-03-19T20:39:41.194Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6608810424805,2026-03-19T20:39:44.228Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4065742492676,2026-03-19T20:39:47.247Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.481616973877,2026-03-19T20:39:50.272Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4305305480957,2026-03-19T20:39:53.270Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5648651123047,2026-03-19T20:39:56.309Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4289321899414,2026-03-19T20:39:59.695Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5840797424316,2026-03-19T20:40:02.353Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8037719726562,2026-03-19T20:40:05.363Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8271141052246,2026-03-19T20:40:08.397Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.848804473877,2026-03-19T20:40:11.394Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7601318359375,2026-03-19T20:40:14.405Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7590866088867,2026-03-19T20:40:17.424Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7826957702637,2026-03-19T20:40:20.444Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7566146850586,2026-03-19T20:40:23.461Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7427978515625,2026-03-19T20:40:26.482Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.9714584350586,2026-03-19T20:40:29.504Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.0108184814453,2026-03-19T20:40:32.526Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7444000244141,2026-03-19T20:40:35.544Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7556838989258,2026-03-19T20:40:38.558Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5281448364258,2026-03-19T20:40:41.578Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5811309814453,2026-03-19T20:40:44.593Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.622428894043,2026-03-19T20:40:47.621Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3444137573242,2026-03-19T20:40:50.642Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5883331298828,2026-03-19T20:40:53.662Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6594543457031,2026-03-19T20:40:56.682Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5559692382812,2026-03-19T20:40:59.708Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7482223510742,2026-03-19T20:41:02.721Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.1193923950195,2026-03-19T20:41:05.741Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.140308380127,2026-03-19T20:41:08.755Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.2794303894043,2026-03-19T20:41:11.783Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.686897277832,2026-03-19T20:41:14.848Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6424255371094,2026-03-19T20:41:17.822Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6385650634766,2026-03-19T20:41:21.394Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8329048156738,2026-03-19T20:41:23.863Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.8834762573242,2026-03-19T20:41:27.355Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.221305847168,2026-03-19T20:41:29.905Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.2303428649902,2026-03-19T20:41:32.927Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.2000961303711,2026-03-19T20:41:35.952Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.1770172119141,2026-03-19T20:41:38.957Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,50.2527694702148,2026-03-19T20:41:41.991Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7922096252441,2026-03-19T20:41:45.009Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7036972045898,2026-03-19T20:41:48.037Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7066802978516,2026-03-19T20:41:51.044Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6981582641602,2026-03-19T20:41:54.072Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4747009277344,2026-03-19T20:41:57.084Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5709991455078,2026-03-19T20:42:00.092Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4101715087891,2026-03-19T20:42:03.123Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.4882354736328,2026-03-19T20:42:06.163Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3826751708984,2026-03-19T20:42:09.156Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.2870864868164,2026-03-19T20:42:12.197Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5941543579102,2026-03-19T20:42:15.198Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6703262329102,2026-03-19T20:42:18.246Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.6904907226562,2026-03-19T20:42:21.247Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.7320251464844,2026-03-19T20:42:24.262Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.5977783203125,2026-03-19T20:42:27.262Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,49.3265342712402,2026-03-19T20:42:30.291Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0592880249023,2026-03-19T20:42:33.308Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,47.8651962280273,2026-03-19T20:42:36.326Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,47.9947052001953,2026-03-19T20:42:39.346Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0302543640137,2026-03-19T20:42:42.364Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,47.9741897583008,2026-03-19T20:42:45.387Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0361404418945,2026-03-19T20:42:48.403Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.2487335205078,2026-03-19T20:42:51.434Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.4264450073242,2026-03-19T20:42:54.442Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.4579544067383,2026-03-19T20:42:57.460Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.4948844909668,2026-03-19T20:43:00.478Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.5909996032715,2026-03-19T20:43:03.500Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.2862854003906,2026-03-19T20:43:06.522Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.2301788330078,2026-03-19T20:43:09.544Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0893936157227,2026-03-19T20:43:12.555Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0541648864746,2026-03-19T20:43:15.575Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.1777648925781,2026-03-19T20:43:18.589Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0889892578125,2026-03-19T20:43:21.604Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0390548706055,2026-03-19T20:43:24.621Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.1860198974609,2026-03-19T20:43:27.641Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.1909103393555,2026-03-19T20:43:30.657Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,47.8482208251953,2026-03-19T20:43:33.681Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.0380859375,2026-03-19T20:43:36.697Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.129020690918,2026-03-19T20:43:39.711Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,47.734504699707,2026-03-19T20:43:42.727Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,47.8608627319336,2026-03-19T20:43:45.750Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.4234657287598,2026-03-19T20:43:48.770Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.4983825683594,2026-03-19T20:43:51.794Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.7115135192871,2026-03-19T20:43:54.812Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.7380676269531,2026-03-19T20:43:57.834Z
sensor.ventomaxx_pwm_analyser_pwm_fan_sieht_mosfet_invertiert,48.4135665893555,2026-03-19T20:44:00.854Z
